Date,Growth Rate
1977-03-01,-0.88300220750553
1977-04-01,4.6770601336303
1977-05-01,2.37911025145068
1977-06-01,-2.21046665407143
1977-07-01,0.0386398763524139
1977-08-01,2.70374662031672
1977-09-01,0.0564121850319731
1977-10-01,1.46588987032513
1977-11-01,2.35228746064085
1977-12-01,-1.68295331161781
1978-01-01,1.60132523467698
1978-02-01,0.797101449275359
1978-03-01,-1.00647016534868
1978-04-01,-0.853304284676824
1978-05-01,-1.95934810474273
1978-06-01,3.23122898767279
1978-07-01,1.93595078704539
1978-08-01,2.44941427050055
1978-09-01,2.54677754677753
1978-10-01,1.52052711606693
1978-11-01,-2.82908969878518
1978-12-01,-0.291145744134252
1979-01-01,1.56303675712813
1979-02-01,-2.94266869609336
1979-03-01,-1.65534065168147
1979-04-01,-0.779588944011336
1979-05-01,-3.07142857142856
1979-06-01,-3.81355932203391
1979-07-01,0.727829917640296
1979-08-01,2.09165240540028
1979-09-01,1.58316260011174
1979-10-01,-1.83351668500184
1979-11-01,-4.18378782218901
1979-12-01,0.233918128654969
1980-01-01,-1.49747180085571
1980-02-01,4.81737413622904
1980-03-01,-4.8220003767188
1980-04-01,-1.54363744310311
1980-05-01,2.43216080402012
1980-06-01,2.39403453689168
1980-07-01,2.74051360674586
1980-08-01,0.671516508114152
1980-09-01,-1.0746711135816
1980-10-01,0.936504963476302
1980-11-01,-2.8205604008165
1980-12-01,-0.992934886385308
1981-01-01,-0.308582449373198
1981-02-01,-1.23815051267171
1981-03-01,1.19490695396669
1981-04-01,4.35540069686413
1981-05-01,-0.426636987571873
1981-06-01,2.58941877794335
1981-07-01,1.63428363900491
1981-08-01,-0.232267286046096
1981-09-01,-3.74283667621777
1981-10-01,-2.06511627906977
1981-11-01,-0.512917933130715
1981-12-01,0.019094901661286
1982-01-01,-0.916380297823602
1982-02-01,2.79383429672446
1982-03-01,2.00562324273665
1982-04-01,1.06578463800073
1982-05-01,-1.87272727272728
1982-06-01,-2.0196405410413
1982-07-01,-0.605143721633887
1982-08-01,-1.27473363774734
1982-09-01,3.14126035845057
1982-10-01,3.40059790732436
1982-11-01,1.12034694615106
1982-12-01,5.66476054324518
1983-01-01,0.372061559276164
1983-02-01,3.42038753159225
1983-03-01,9.18866080156402
1983-04-01,8.23634735899732
1983-05-01,0.716845878136201
1983-06-01,-0.465370928004392
1983-07-01,4.40044004400441
1983-08-01,-2.13382507903057
1983-09-01,-1.50740242261101
1983-10-01,5.68461328231755
1983-11-01,3.0514610809413
1983-12-01,1.59347553324967
1984-01-01,2.80350747190317
1984-02-01,-0.708793849110988
1984-03-01,-2.16575922565034
1984-04-01,-0.123670541676968
1984-05-01,0.581971272907382
1984-06-01,-0.923304197956424
1984-07-01,-3.81461232604374
1984-08-01,2.31236274383155
1984-09-01,5.21464646464647
1984-10-01,3.56414256570262
1984-11-01,0.498261877172667
1984-12-01,0.81863253776085
1985-01-01,4.52881976212261
1985-02-01,2.17724288840262
1985-03-01,3.3408287825249
1985-04-01,0.652782095119682
1985-05-01,4.00452954498661
1985-06-01,8.31436207067209
1985-07-01,2.02869414237412
1985-08-01,0.868786386027765
1985-09-01,7.07689575563843
1985-10-01,8.08524753296294
1985-11-01,6.60580021482276
1985-12-01,3.25296869377475
1986-01-01,11.2706489161497
1986-02-01,-4.0152843898772
1986-03-01,3.68726750636298
1986-04-01,6.87311178247734
1986-05-01,-7.23792697290931
1986-06-01,-2.41889403847375
1986-07-01,-6.12231620039038
1986-08-01,8.76706632476263
1986-09-01,2.08359882757744
1986-10-01,-2.90868235440984
1986-11-01,1.02217936354868
1986-12-01,1.64821178566884
1987-01-01,-6.28560696174794
1987-02-01,-9.50631304696373
1987-03-01,-1.21807175549977
1987-04-01,4.693221732307
1987-05-01,-2.10578913555574
1987-06-01,1.67711827329739
1987-07-01,6.49024670109007
1987-08-01,4.71412216310862
1987-09-01,-2.64325680108046
1987-10-01,-8.39608931166602
1987-11-01,-23.9850003605682
1987-12-01,-3.60497106536382
1988-01-01,-4.24170849325855
1988-02-01,4.95375128468655
1988-03-01,7.23658441049746
1988-04-01,-0.538763583234421
1988-05-01,-3.13073815644508
1988-06-01,5.78144251729694
1988-07-01,3.87958068273451
1988-08-01,-0.27600483008452
1988-09-01,3.73637778930981
1988-10-01,4.53560113390028
1988-11-01,-0.175466581591957
1988-12-01,1.52604666027484
1989-01-01,3.95057842134256
1989-02-01,-0.00757059580587441
1989-03-01,-0.446698970321018
1989-04-01,3.01163586584529
1989-05-01,0.0885935769656798
1989-06-01,5.69447517887438
1989-07-01,4.20127015144115
1989-08-01,4.97622396356574
1989-09-01,3.1899961720046
1989-10-01,-2.7575120563868
1989-11-01,-2.89292980671414
1989-12-01,8.1058076343875
1990-01-01,7.03773242081034
1990-02-01,2.26899790641094
1990-03-01,2.2739847294456
1990-04-01,1.34703813903164
1990-05-01,-1.81488203266788
1990-06-01,-0.288137436120479
1990-07-01,5.14693855296875
1990-08-01,-10.7078039927405
1990-09-01,-10.191637630662
1990-10-01,-3.61461364371161
1990-11-01,-0.221387360794321
1990-12-01,0.880790694547162
1991-01-01,-6.02505998400426
1991-02-01,6.98581560283688
1991-03-01,3.12893602916805
1991-04-01,2.5004820980909
1991-05-01,1.71829926000249
1991-06-01,2.63255240443898
1991-07-01,-3.88057908331832
1991-08-01,-1.75614024123492
1991-09-01,0.362595419847336
1991-10-01,-3.87272612030171
1991-11-01,0.441777660556514
1991-12-01,-3.66309984901201
1992-01-01,4.25894378194206
1992-02-01,3.69281045751634
1992-03-01,1.5001575795777
1992-04-01,0.0248400919083428
1992-05-01,0.738809213385472
1992-06-01,-0.468384074941451
1992-07-01,-5.31269349845202
1992-08-01,-9.14203505100705
1992-09-01,-1.98646897941557
1992-10-01,-3.86253488030549
1992-11-01,2.51298502902536
1992-12-01,-0.685492884285811
1993-01-01,2.34826318553528
1993-02-01,5.55637003371941
1993-03-01,3.31249999999999
1993-04-01,-1.0015460106204
1993-05-01,-2.10483432916894
1993-06-01,2.02524622000276
1993-07-01,5.62202583276684
1993-08-01,5.54804659844244
1993-09-01,0.0426855296054465
1993-10-01,5.49798854077777
1993-11-01,2.4324012017564
1993-12-01,4.54058322522423
1994-01-01,0.0917233193050439
1994-02-01,-1.46622823567462
1994-03-01,-0.0765906231194272
1994-04-01,2.93457432247467
1994-05-01,0.579756395936393
1994-06-01,-6.1872025383395
1994-07-01,0.338218714768873
1994-08-01,2.75842696629213
1994-09-01,-1.76589579574653
1994-10-01,-3.773374888691
1994-11-01,1.14517061885481
1994-12-01,-0.548947849954266
1995-01-01,-0.649724011039552
1995-02-01,1.37160715319174
1995-03-01,-4.35030828956382
1995-04-01,-0.954995821893282
1995-05-01,3.75436904905387
1995-06-01,2.39298367892199
1995-07-01,2.21793635486981
1995-08-01,2.26970033296339
1995-09-01,0.314721363069072
1995-10-01,-3.99199437442527
1995-11-01,-0.371851935320284
1995-12-01,2.72012667533786
1996-01-01,3.90883065404099
1996-02-01,1.82791141252516
1996-03-01,0.556740725323896
1996-04-01,0.921039014798707
1996-05-01,-0.302502050861362
1996-06-01,1.84623296477244
1996-07-01,-0.858412441930924
1996-08-01,0.870938168483248
1996-09-01,1.46932592779602
1996-10-01,3.0404060509554
1996-11-01,1.33288260008692
1996-12-01,2.52585426297479
1997-01-01,3.93715427880818
1997-02-01,6.9767441860465
1997-03-01,5.15050167224081
1997-04-01,-0.250477099236643
1997-05-01,5.82326916178406
1997-06-01,3.89453860640299
1997-07-01,9.11760440835266
1997-08-01,0.930263463902482
1997-09-01,-3.54521215313212
1997-10-01,0.962391645621453
1997-11-01,-6.01676581936179
1997-12-01,6.09984174938857
1998-01-01,3.0915254237288
1998-02-01,6.56319873734054
1998-03-01,6.81621821772403
1998-04-01,6.6528006470809
1998-05-01,1.86619718309858
1998-06-01,4.12667180728018
1998-07-01,4.15209008963
1998-08-01,-9.34856694535024
1998-09-01,-10.9752799264348
1998-10-01,-8.20573581237091
1998-11-01,10.1704451431408
1998-12-01,-0.57077625570777
1999-01-01,6.29947428847664
1999-02-01,-2.1800301281869
1999-03-01,-1.97291957229196
1999-04-01,4.18235172066278
1999-05-01,0.711278024354144
1999-06-01,0.533928470535063
1999-07-01,3.89468064180742
1999-08-01,-4.29232142374166
1999-09-01,1.21516984118014
1999-10-01,-0.237324100960469
1999-11-01,7.50048977078726
1999-12-01,8.38822212387074
2000-01-01,7.35474263204672
2000-02-01,10.2539433941157
2000-03-01,5.08746296521776
2000-04-01,-7.27623829294198
2000-05-01,-2.27419455609472
2000-06-01,-0.076718167288216
2000-07-01,-1.16445221693787
2000-08-01,-0.41645987527783
2000-09-01,-1.99783315276273
2000-10-01,-5.30865835323251
2000-11-01,-0.936325215401497
2000-12-01,-6.0293216423891
2001-01-01,0.476572689876584
2001-02-01,-0.968595536472115
2001-03-01,-7.72372069573985
2001-04-01,-0.122930667103745
2001-05-01,3.0004649763409
2001-06-01,-2.23591268787506
2001-07-01,-3.63972186006086
2001-08-01,-5.54177472093809
2001-09-01,-17.2157564905998
2001-10-01,4.04095021808874
2001-11-01,7.17206014829186
2001-12-01,1.87184792447951
2002-01-01,2.19923201421726
2002-02-01,-3.57409017513354
2002-03-01,6.46958425916982
2002-04-01,-1.71798439295868
2002-05-01,-4.45005231735089
2002-06-01,-9.25985570729193
2002-07-01,-9.18610016682641
2002-08-01,-7.50439710768027
2002-09-01,-11.6712444538348
2002-10-01,-7.61134765344687
2002-11-01,8.04163214581607
2002-12-01,-4.04984423676013
2003-01-01,-4.98001998001997
2003-02-01,-9.8302055406613
2003-03-01,-4.47152101673175
2003-04-01,11.3328451116807
2003-05-01,3.46982404209835
2003-06-01,7.68700995973724
2003-07-01,4.59487381315491
2003-08-01,3.59813743473966
2003-09-01,2.18832289112869
2003-10-01,0.0399857828327526
2003-11-01,5.99102900031088
2003-12-01,3.66211346685662
2004-01-01,4.96766370250606
2004-02-01,0.234895452270032
2004-03-01,-3.10795236265848
2004-04-01,2.557392648983
2004-05-01,-4.77074151395655
2004-06-01,2.51705099058137
2004-07-01,-2.42753049263427
2004-08-01,-3.30776411380331
2004-09-01,3.7441235728677
2004-10-01,1.42417866968765
2004-11-01,3.40673368437851
2004-12-01,2.64254301365634
2005-01-01,1.03732100575036
2005-02-01,2.33604880407694
2005-03-01,0.385300425284438
2005-04-01,-1.63305210558714
2005-05-01,-0.62946329971289
2005-06-01,5.32320800148176
2005-07-01,3.78095104108047
2005-08-01,3.38224828006913
2005-09-01,1.52106212096377
2005-10-01,-0.158222738867901
2005-11-01,2.55821474773609
2005-12-01,4.61038756267543
2006-01-01,3.37925421276339
2006-02-01,5.3274625298886
2006-03-01,2.13726087317627
2006-04-01,2.30124955953705
2006-05-01,-3.54512214509036
2006-06-01,-7.04592901878914
2006-07-01,1.58988149768018
2006-08-01,2.83910754283388
2006-09-01,2.63061126354198
2006-10-01,4.46214480610755
2006-11-01,3.18716690412117
2006-12-01,2.27563283047813
2007-01-01,3.4
2007-02-01,3.63394584139263
2007-03-01,-2.60131115414225
2007-04-01,7.37999425122161
2007-05-01,3.0828258493386
2007-06-01,2.84997078617644
2007-07-01,0.44394883016329
2007-08-01,-5.894551624458
2007-09-01,2.19254312743463
2007-10-01,4.33892398170331
2007-11-01,-3.51342323911317
2007-12-01,2.31290162054565
2008-01-01,-8.13948570461851
2008-02-01,-5.46743709569741
2008-03-01,-5.66432885252288
2008-04-01,3.97800609220922
2008-05-01,3.00901214032126
2008-06-01,-5.1143621508279
2008-07-01,-6.62958165053723
2008-08-01,1.04464212845834
2008-09-01,-4.9242118299545
2008-10-01,-20.8500877838818
2008-11-01,-6.62230331651819
2008-12-01,-2.70881226053639
2009-01-01,-1.05147087780098
2009-02-01,-6.46740428241663
2009-03-01,-7.14437683502829
2009-04-01,13.9308954266337
2009-05-01,5.42192904834688
2009-06-01,0.541777947348307
2009-07-01,0.440194292653347
2009-08-01,9.19601027656033
2009-09-01,4.13120199294169
2009-10-01,1.98365231259968
2009-11-01,-0.87967940572767
2009-12-01,3.5992505670052
2010-01-01,0.637730820483533
2010-02-01,-4.83306535514991
2010-03-01,6.62558802093687
2010-04-01,4.24097433666811
2010-05-01,-6.15778963369199
2010-06-01,1.37525805939335
2010-07-01,-0.169183532802803
2010-08-01,0.966608084358531
2010-09-01,1.80280989680467
2010-10-01,3.82877381533954
2010-11-01,4.70505204963828
2010-12-01,4.27175195191822
2011-01-01,0.899614835564416
2011-02-01,3.01380101972718
2011-03-01,-4.38455558434826
2011-04-01,3.58827036695756
2011-05-01,-0.32442049081682
2011-06-01,-2.75867499606278
2011-07-01,1.72753529300617
2011-08-01,-18.4652532703585
2011-09-01,-8.14566519135642
2011-10-01,7.44375553587245
2011-11-01,-0.603442590516396
2011-12-01,0.461135255283151
2012-01-01,6.90178984215048
2012-02-01,7.73816878784131
2012-03-01,2.36832296355765
2012-04-01,-3.13979217432708
2012-05-01,-5.62720490428546
2012-06-01,-4.7309719328349
2012-07-01,5.58342982117585
2012-08-01,5.57755574509565
2012-09-01,4.1691912634525
2012-10-01,0.567804121426982
2012-11-01,-0.388333471040243
2012-12-01,4.67540367175404
2013-01-01,2.3349797934441
2013-02-01,-0.438788942518641
2013-03-01,2.80247841754595
2013-04-01,-2.40328844504969
2013-05-01,5.20141598408309
2013-06-01,-3.02107383209706
2013-07-01,1.02573194205248
2013-08-01,2.4818872370829
2013-09-01,1.94965630274713
2013-10-01,3.52241097994049
2013-11-01,4.21379566104209
2013-12-01,1.02975846270185
2014-01-01,2.59768849752338
2014-02-01,-0.111576011157607
2014-03-01,-1.66262109853284
2014-04-01,1.00045872561655
2014-05-01,0.746155676190049
2014-06-01,1.74101584302951
2014-07-01,-1.96442512607347
2014-08-01,-4.87279927682837
2014-09-01,3.4933707407575
2014-10-01,-6.55415154562547
2014-11-01,5.89556428972487
2014-12-01,3.49505125486038
2015-01-01,3.31938692737906
2015-02-01,8.19404557757072
2015-03-01,6.89747359978613
2015-04-01,1.35586559245431
2015-05-01,-3.86160950333108
2015-06-01,-3.71239481548025
2015-07-01,0.635923993755
2015-08-01,-3.51710307249887
2015-09-01,-7.24748514618507
2015-10-01,2.44180884125071
2015-11-01,6.72775301304276
2015-12-01,-2.21401500502746
2016-01-01,-7.32435585612306
2016-02-01,-5.72471035056651
2016-03-01,5.87995654535579
2016-04-01,1.48133897652945
2016-05-01,-1.32069510268564
2016-06-01,-1.91897199453551
2016-07-01,0.935820148425428
2016-08-01,5.45074279307445
2016-09-01,-0.0163575766250248
2016-10-01,0.940714534039555
2016-11-01,-1.01298648676028
2016-12-01,5.37055608997322
2017-01-01,3.66722995940407
2017-02-01,1.07923778831199
2017-03-01,2.33933304910375
2017-04-01,1.55952833777102
2017-05-01,2.50044587123239
2017-06-01,0.0713390868596873
2017-07-01,-2.22906125571611
2017-08-01,-1.39247034553893
2017-09-01,2.79000144279326
2017-10-01,4.18282305465389
2017-11-01,1.24623183280287
2017-12-01,-0.144712985911281
2018-01-01,1.93230277185498
2018-02-01,-5.76709373774349
2018-03-01,-1.97873853250783
2018-04-01,1.3251477300874
2018-05-01,2.63833353704318
2018-06-01,-2.26429859480795
2018-07-01,-0.736279612191249
2018-08-01,-0.27530335975311
2018-09-01,-2.10124668108527
2018-10-01,-5.05783461455562
2018-11-01,-2.5274309496784
2018-12-01,-5.57992391895039
2019-01-01,1.9095973195749
2019-02-01,2.66650530477229
2019-03-01,2.12180746561886
2019-04-01,4.17275875336669
2019-05-01,-1.72487026537889
2019-06-01,-1.34172695668513
2019-07-01,1.95996266737777
2019-08-01,-5.05697739585279
2019-09-01,4.63176121047558
2019-10-01,1.71690768565357
2019-11-01,5.24496210020338
2019-12-01,0.658738384246472
2020-01-01,1.39436668877178
2020-02-01,-0.750417376637244
2020-03-01,-24.5400156073875
